Orthogroup	Species	GeneID	Function
OG0007181	Caus	Caust.v2_002137	None Immune
OG0007182	Caus	Caust.v2_011261	None Immune
OG0007183	Caus	Caust.v2_007833	Immune
OG0007184	Caus	Caust.v2_006829	None Immune
OG0007185	Caus	Caust.v2_010126	None Immune
OG0007186	Caus	Caust.v2_010077	None Immune
OG0007187	Caus	Caust.v2_010076	None Immune
OG0007188	Caus	Caust.v2_011259	None Immune
OG0007189	Caus	Caust.v2_007948	None Immune
OG0007190	Caus	Caust.v2_002027	None Immune
OG0007191	Caus	Caust.v2_002071	None Immune
OG0007192	Caus	Caust.v2_002072	None Immune
OG0007193	Caus	Caust.v2_002074	Putative Immune
OG0007194	Caus	Caust.v2_002075	None Immune
OG0007195	Caus	Caust.v2_002077	None Immune
OG0007196	Caus	Caust.v2_011258	None Immune
OG0007197	Caus	Caust.v2_002078	None Immune
OG0007198	Caus	Caust.v2_008888	None Immune
OG0007199	Caus	Caust.v2_007710	None Immune
OG0007200	Caus	Caust.v2_009883	None Immune
OG0007201	Caus	Caust.v2_007708	None Immune
OG0007202	Caus	Caust.v2_011745	None Immune
OG0007203	Caus	Caust.v2_013811	None Immune
OG0007204	Caus	Caust.v2_002814	None Immune
OG0007205	Caus	Caust.v2_004407	None Immune
OG0007206	Caus	Caust.v2_012075	None Immune
OG0007207	Caus	Caust.v2_002142	None Immune
OG0007208	Caus	Caust.v2_002076	None Immune
OG0007209	Caus	Caust.v2_000152	None Immune
OG0007210	Caus	Caust.v2_000153	None Immune
OG0007211	Caus	Caust.v2_001516	None Immune
OG0007212	Caus	Caust.v2_001524	None Immune
OG0007213	Caus	Caust.v2_001526	None Immune
OG0007214	Caus	Caust.v2_000503	None Immune
OG0007215	Caus	Caust.v2_002488	None Immune
OG0007216	Caus	Caust.v2_002489	None Immune
OG0007217	Caus	Caust.v2_007860	None Immune
OG0007218	Caus	Caust.v2_007865	None Immune
OG0007219	Caus	Caust.v2_007864	None Immune
OG0007220	Caus	Caust.v2_007866	None Immune
OG0007221	Caus	Caust.v2_014519	None Immune
OG0007222	Caus	Caust.v2_000408	None Immune
OG0007223	Caus	Caust.v2_000441	None Immune
OG0007224	Caus	Caust.v2_002676	None Immune
OG0007225	Caus	Caust.v2_002679	None Immune
OG0007226	Caus	Caust.v2_002681	None Immune
OG0007227	Caus	Caust.v2_016821	None Immune
OG0007228	Caus	Caust.v2_003593	Putative Immune
OG0007229	Caus	Caust.v2_005115	None Immune
OG0007230	Caus	Caust.v2_004735	None Immune
OG0007231	Caus	Caust.v2_010776	Immune
OG0007232	Caus	Caust.v2_001563	Putative Immune
OG0007234	Caus	Caust.v2_002023	Putative Immune
OG0007235	Caus	Caust.v2_003737	Putative Immune
OG0007235	Caus	Caust.v2_020832	Putative Immune
OG0007236	Caus	Caust.v2_010682	None Immune
OG0007237	Caus	Caust.v2_004029	None Immune
OG0007238	Caus	Caust.v2_001822	None Immune
OG0007238	Caus	Caust.v2_001825	None Immune
OG0007239	Caus	Caust.v2_008636	None Immune
OG0007240	Caus	Caust.v2_013706	None Immune
OG0007241	Caus	Caust.v2_010173	None Immune
OG0007241	Caus	Caust.v2_019737	None Immune
OG0007242	Caus	Caust.v2_013533	None Immune
OG0007242	Caus	Caust.v2_013536	None Immune
OG0007243	Caus	Caust.v2_008418	None Immune
OG0007244	Caus	Caust.v2_009313	None Immune
OG0007245	Caus	Caust.v2_000027	None Immune
OG0007246	Caus	Caust.v2_009257	None Immune
OG0007246	Caus	Caust.v2_009258	None Immune
OG0007247	Caus	Caust.v2_010728	None Immune
OG0007247	Caus	Caust.v2_017025	None Immune
OG0007248	Caus	Caust.v2_012098	None Immune
OG0007248	Caus	Caust.v2_020511	None Immune
OG0007251	Caus	Caust.v2_011069	None Immune
OG0007251	Caus	Caust.v2_021803	None Immune
OG0007252	Caus	Caust.v2_015096	None Immune
OG0007253	Caus	Caust.v2_012234	None Immune
OG0007254	Caus	Caust.v2_009708	None Immune
OG0007254	Caus	Caust.v2_017631	None Immune
OG0007254	Caus	Caust.v2_018473	None Immune
OG0007256	Caus	Caust.v2_010058	None Immune
OG0007256	Caus	Caust.v2_010059	None Immune
OG0007257	Caus	Caust.v2_001116	None Immune
OG0007258	Caus	Caust.v2_001277	Un-Annotated
OG0007258	Caus	Caust.v2_006540	Un-Annotated
OG0007258	Caus	Caust.v2_012043	Un-Annotated
OG0007258	Caus	Caust.v2_016708	Un-Annotated
OG0007258	Caus	Caust.v2_018502	Un-Annotated
OG0007258	Caus	Caust.v2_020111	Un-Annotated
OG0007258	Caus	Caust.v2_021754	Un-Annotated
OG0007258	Caus	Caust.v2_022485	Un-Annotated
OG0007259	Caus	Caust.v2_017885	Un-Annotated
OG0007259	Caus	Caust.v2_017963	Un-Annotated
OG0007280	Caus	Caust.v2_011992	Un-Annotated
OG0007282	Caus	Caust.v2_007787	None Immune
OG0007283	Caus	Caust.v2_018023	None Immune
OG0007290	Caus	Caust.v2_011554	None Immune
OG0007295	Caus	Caust.v2_018946	None Immune
OG0007298	Caus	Caust.v2_014486	None Immune
OG0007306	Caus	Caust.v2_005506	Un-Annotated
OG0007308	Caus	Caust.v2_007433	Un-Annotated
OG0007310	Caus	Caust.v2_005316	Un-Annotated
OG0007311	Caus	Caust.v2_006881	None Immune
OG0007313	Caus	Caust.v2_008260	None Immune
OG0007316	Caus	Caust.v2_000078	Immune
OG0007320	Caus	Caust.v2_002369	None Immune
OG0007323	Caus	Caust.v2_010576	None Immune
OG0007325	Caus	Caust.v2_006628	None Immune
OG0007326	Caus	Caust.v2_004666	None Immune
OG0007338	Caus	Caust.v2_002385	None Immune
OG0007342	Caus	Caust.v2_014448	None Immune
OG0007344	Caus	Caust.v2_005072	None Immune
OG0007346	Caus	Caust.v2_010056	None Immune
OG0007348	Caus	Caust.v2_014681	None Immune
OG0007349	Caus	Caust.v2_013919	Un-Annotated
OG0007359	Caus	Caust.v2_005049	None Immune
OG0007360	Caus	Caust.v2_001664	None Immune
OG0007362	Caus	Caust.v2_002972	None Immune
OG0007364	Caus	Caust.v2_019416	None Immune
OG0007366	Caus	Caust.v2_001491	None Immune
OG0007369	Caus	Caust.v2_004754	None Immune
OG0007371	Caus	Caust.v2_018957	None Immune
OG0007372	Caus	Caust.v2_007469	None Immune
OG0007378	Caus	Caust.v2_005700	None Immune
OG0007379	Caus	Caust.v2_002971	None Immune
OG0007380	Caus	Caust.v2_002973	None Immune
OG0007385	Caus	Caust.v2_004199	None Immune
OG0007386	Caus	Caust.v2_004192	None Immune
OG0007387	Caus	Caust.v2_004190	None Immune
OG0007388	Caus	Caust.v2_002942	None Immune
OG0007389	Caus	Caust.v2_002943	None Immune
OG0007392	Caus	Caust.v2_013199	None Immune
OG0007395	Caus	Caust.v2_005431	Un-Annotated
OG0007398	Caus	Caust.v2_005415	None Immune
OG0007399	Caus	Caust.v2_002350	None Immune
OG0007400	Caus	Caust.v2_013083	None Immune
OG0007401	Caus	Caust.v2_013073	None Immune
OG0007402	Caus	Caust.v2_017704	None Immune
OG0007406	Caus	Caust.v2_007815	None Immune
OG0007409	Caus	Caust.v2_012705	None Immune
OG0007412	Caus	Caust.v2_008805	None Immune
OG0007413	Caus	Caust.v2_008810	None Immune
OG0007414	Caus	Caust.v2_004049	Un-Annotated
OG0007416	Caus	Caust.v2_004328	None Immune
OG0007416	Caus	Caust.v2_017717	None Immune
OG0007419	Caus	Caust.v2_003483	Un-Annotated
OG0007425	Caus	Caust.v2_009105	None Immune
OG0007427	Caus	Caust.v2_008373	None Immune
OG0007428	Caus	Caust.v2_009601	None Immune
OG0007429	Caus	Caust.v2_017919	Un-Annotated
OG0007435	Caus	Caust.v2_009089	None Immune
OG0007438	Caus	Caust.v2_014018	None Immune
OG0007439	Caus	Caust.v2_008927	None Immune
OG0007448	Caus	Caust.v2_009191	None Immune
OG0007449	Caus	Caust.v2_004956	Un-Annotated
OG0007450	Caus	Caust.v2_003414	Un-Annotated
OG0007451	Caus	Caust.v2_003339	None Immune
OG0007452	Caus	Caust.v2_005879	None Immune
OG0007453	Caus	Caust.v2_007612	None Immune
OG0007455	Caus	Caust.v2_011283	None Immune
OG0007457	Caus	Caust.v2_003977	Un-Annotated
OG0007459	Caus	Caust.v2_000226	None Immune
OG0007460	Caus	Caust.v2_007698	Un-Annotated
OG0007462	Caus	Caust.v2_007705	None Immune
OG0007463	Caus	Caust.v2_000308	Un-Annotated
OG0007465	Caus	Caust.v2_003494	None Immune
OG0007466	Caus	Caust.v2_012566	None Immune
OG0007467	Caus	Caust.v2_001615	Un-Annotated
OG0007472	Caus	Caust.v2_009192	Un-Annotated
OG0007475	Caus	Caust.v2_002568	Un-Annotated
OG0007476	Caus	Caust.v2_000210	None Immune
OG0007477	Caus	Caust.v2_002146	None Immune
OG0007478	Caus	Caust.v2_006577	None Immune
OG0007480	Caus	Caust.v2_011355	Un-Annotated
OG0007481	Caus	Caust.v2_007360	Un-Annotated
OG0007483	Caus	Caust.v2_010309	None Immune
OG0007484	Caus	Caust.v2_010311	None Immune
OG0007486	Caus	Caust.v2_000451	None Immune
OG0007491	Caus	Caust.v2_007329	None Immune
OG0007492	Caus	Caust.v2_007323	None Immune
OG0007498	Caus	Caust.v2_013258	Un-Annotated
OG0007503	Caus	Caust.v2_002991	Un-Annotated
OG0007504	Caus	Caust.v2_003518	None Immune
OG0007505	Caus	Caust.v2_019738	None Immune
OG0007506	Caus	Caust.v2_014878	None Immune
OG0007507	Caus	Caust.v2_007715	None Immune
OG0007508	Caus	Caust.v2_012293	None Immune
OG0007509	Caus	Caust.v2_004577	None Immune
OG0007510	Caus	Caust.v2_013161	None Immune
OG0007513	Caus	Caust.v2_010525	None Immune
OG0007517	Caus	Caust.v2_012335	None Immune
OG0007518	Caus	Caust.v2_001422	None Immune
OG0007520	Caus	Caust.v2_008188	None Immune
OG0007522	Caus	Caust.v2_004133	None Immune
OG0007523	Caus	Caust.v2_015585	None Immune
OG0007528	Caus	Caust.v2_005727	Un-Annotated
OG0007532	Caus	Caust.v2_011371	Un-Annotated
OG0007533	Caus	Caust.v2_009955	None Immune
OG0007536	Caus	Caust.v2_001309	Un-Annotated
OG0007537	Caus	Caust.v2_011369	None Immune
OG0007538	Caus	Caust.v2_013067	None Immune
OG0007541	Caus	Caust.v2_002746	None Immune
OG0007544	Caus	Caust.v2_001435	None Immune
OG0007546	Caus	Caust.v2_002505	None Immune
OG0007549	Caus	Caust.v2_016243	Un-Annotated
OG0007551	Caus	Caust.v2_012727	Un-Annotated
OG0007554	Caus	Caust.v2_004406	None Immune
OG0007555	Caus	Caust.v2_004737	None Immune
OG0007557	Caus	Caust.v2_001959	None Immune
OG0007558	Caus	Caust.v2_001961	None Immune
OG0007559	Caus	Caust.v2_001965	None Immune
OG0007560	Caus	Caust.v2_001968	None Immune
OG0007561	Caus	Caust.v2_001970	None Immune
OG0007562	Caus	Caust.v2_017201	None Immune
OG0007565	Caus	Caust.v2_010483	None Immune
OG0007568	Caus	Caust.v2_000342	None Immune
OG0007570	Caus	Caust.v2_013753	Un-Annotated
OG0007570	Caus	Caust.v2_018479	Un-Annotated
OG0007573	Caus	Caust.v2_002109	None Immune
OG0007574	Caus	Caust.v2_000042	None Immune
OG0007577	Caus	Caust.v2_002114	None Immune
OG0007579	Caus	Caust.v2_013176	None Immune
OG0007583	Caus	Caust.v2_011173	None Immune
OG0007589	Caus	Caust.v2_021591	Un-Annotated
OG0007590	Caus	Caust.v2_015763	Immune
OG0007591	Caus	Caust.v2_006032	None Immune
OG0007592	Caus	Caust.v2_012424	None Immune
OG0007597	Caus	Caust.v2_018748	None Immune
OG0007598	Caus	Caust.v2_014212	None Immune
OG0007600	Caus	Caust.v2_011022	Un-Annotated
OG0007601	Caus	Caust.v2_004742	None Immune
OG0007602	Caus	Caust.v2_006039	None Immune
OG0007603	Caus	Caust.v2_006889	None Immune
OG0007605	Caus	Caust.v2_010562	None Immune
OG0007605	Caus	Caust.v2_010563	None Immune
OG0007608	Caus	Caust.v2_006107	Un-Annotated
OG0007609	Caus	Caust.v2_004526	None Immune
OG0007612	Caus	Caust.v2_011657	None Immune
OG0007615	Caus	Caust.v2_005653	None Immune
OG0007619	Caus	Caust.v2_016100	None Immune
OG0007620	Caus	Caust.v2_002060	Un-Annotated
OG0007622	Caus	Caust.v2_004788	None Immune
OG0007625	Caus	Caust.v2_007279	None Immune
OG0007626	Caus	Caust.v2_005168	None Immune
OG0007630	Caus	Caust.v2_003839	None Immune
OG0007633	Caus	Caust.v2_006509	None Immune
OG0007636	Caus	Caust.v2_007281	Un-Annotated
OG0007640	Caus	Caust.v2_020940	None Immune
OG0007645	Caus	Caust.v2_005551	None Immune
OG0007646	Caus	Caust.v2_001914	Un-Annotated
OG0007647	Caus	Caust.v2_001915	Un-Annotated
OG0007648	Caus	Caust.v2_007375	None Immune
OG0007649	Caus	Caust.v2_005162	Un-Annotated
OG0007650	Caus	Caust.v2_015580	None Immune
OG0007651	Caus	Caust.v2_007152	None Immune
OG0007652	Caus	Caust.v2_007147	None Immune
OG0007655	Caus	Caust.v2_006350	None Immune
OG0007660	Caus	Caust.v2_019632	Un-Annotated
OG0007663	Caus	Caust.v2_017518	Un-Annotated
OG0007664	Caus	Caust.v2_017038	Un-Annotated
OG0007669	Caus	Caust.v2_013936	None Immune
OG0007669	Caus	Caust.v2_020248	None Immune
OG0007670	Caus	Caust.v2_013931	None Immune
OG0007671	Caus	Caust.v2_011819	Un-Annotated
OG0007672	Caus	Caust.v2_017733	Un-Annotated
OG0007676	Caus	Caust.v2_009647	Un-Annotated
OG0007677	Caus	Caust.v2_012331	Un-Annotated
OG0007678	Caus	Caust.v2_009651	None Immune
OG0007680	Caus	Caust.v2_009545	None Immune
OG0007681	Caus	Caust.v2_009642	Un-Annotated
OG0007685	Caus	Caust.v2_009922	Un-Annotated
OG0007693	Caus	Caust.v2_005004	None Immune
OG0007698	Caus	Caust.v2_001475	None Immune
OG0007700	Caus	Caust.v2_014292	None Immune
OG0007703	Caus	Caust.v2_008919	None Immune
OG0007704	Caus	Caust.v2_006543	Un-Annotated
OG0007705	Caus	Caust.v2_003498	None Immune
OG0007710	Caus	Caust.v2_015654	None Immune
OG0007711	Caus	Caust.v2_004353	Un-Annotated
OG0007712	Caus	Caust.v2_008258	None Immune
OG0007715	Caus	Caust.v2_007263	None Immune
OG0007717	Caus	Caust.v2_015676	None Immune
OG0007718	Caus	Caust.v2_013738	None Immune
OG0007719	Caus	Caust.v2_017148	None Immune
OG0007725	Caus	Caust.v2_004937	None Immune
OG0007726	Caus	Caust.v2_007288	Un-Annotated
OG0007729	Caus	Caust.v2_002320	None Immune
OG0007731	Caus	Caust.v2_002324	None Immune
OG0007732	Caus	Caust.v2_005985	None Immune
OG0007733	Caus	Caust.v2_014799	None Immune
OG0007736	Caus	Caust.v2_004496	None Immune
OG0007739	Caus	Caust.v2_005392	None Immune
OG0007740	Caus	Caust.v2_010355	None Immune
OG0007741	Caus	Caust.v2_005673	Un-Annotated
OG0007742	Caus	Caust.v2_015830	Un-Annotated
OG0007748	Caus	Caust.v2_017067	None Immune
OG0007756	Caus	Caust.v2_002966	None Immune
OG0007757	Caus	Caust.v2_021403	None Immune
OG0007758	Caus	Caust.v2_006583	Un-Annotated
OG0007761	Caus	Caust.v2_007296	None Immune
OG0007765	Caus	Caust.v2_006991	Putative Immune
OG0007767	Caus	Caust.v2_016495	None Immune
OG0007770	Caus	Caust.v2_000129	None Immune
OG0007773	Caus	Caust.v2_015447	Un-Annotated
OG0007776	Caus	Caust.v2_006296	None Immune
OG0007778	Caus	Caust.v2_001690	Un-Annotated
OG0007779	Caus	Caust.v2_007533	None Immune
OG0007783	Caus	Caust.v2_009649	Un-Annotated
OG0007784	Caus	Caust.v2_000834	None Immune
OG0007793	Caus	Caust.v2_013517	None Immune
OG0007796	Caus	Caust.v2_010736	Putative Immune
OG0007798	Caus	Caust.v2_006584	None Immune
OG0007799	Caus	Caust.v2_003702	Un-Annotated
OG0007804	Caus	Caust.v2_007742	None Immune
OG0007806	Caus	Caust.v2_005369	None Immune
OG0007806	Caus	Caust.v2_017613	None Immune
OG0007807	Caus	Caust.v2_008272	None Immune
OG0007811	Caus	Caust.v2_006015	None Immune
OG0007812	Caus	Caust.v2_010906	Un-Annotated
OG0007814	Caus	Caust.v2_001643	None Immune
OG0007817	Caus	Caust.v2_006613	None Immune
OG0007821	Caus	Caust.v2_006919	Putative Immune
OG0007824	Caus	Caust.v2_006757	None Immune
OG0007826	Caus	Caust.v2_006458	Un-Annotated
OG0007827	Caus	Caust.v2_021136	None Immune
OG0007829	Caus	Caust.v2_003466	None Immune
OG0007830	Caus	Caust.v2_011189	Un-Annotated
OG0007836	Caus	Caust.v2_012752	None Immune
OG0007841	Caus	Caust.v2_006117	None Immune
OG0007844	Caus	Caust.v2_002276	None Immune
OG0007845	Caus	Caust.v2_003946	Un-Annotated
OG0007847	Caus	Caust.v2_004124	None Immune
OG0007848	Caus	Caust.v2_002878	None Immune
OG0007852	Caus	Caust.v2_003149	None Immune
OG0007858	Caus	Caust.v2_020910	None Immune
OG0007859	Caus	Caust.v2_001094	None Immune
OG0007861	Caus	Caust.v2_007997	None Immune
OG0007862	Caus	Caust.v2_007995	None Immune
OG0007864	Caus	Caust.v2_001046	None Immune
OG0007866	Caus	Caust.v2_007998	None Immune
OG0007867	Caus	Caust.v2_008947	None Immune
OG0007872	Caus	Caust.v2_012229	None Immune
OG0007873	Caus	Caust.v2_001485	None Immune
OG0007874	Caus	Caust.v2_007808	Un-Annotated
OG0007875	Caus	Caust.v2_009008	None Immune
OG0007877	Caus	Caust.v2_015579	None Immune
OG0007881	Caus	Caust.v2_014782	None Immune
OG0007884	Caus	Caust.v2_011095	None Immune
OG0007886	Caus	Caust.v2_020088	None Immune
OG0007888	Caus	Caust.v2_002400	None Immune
OG0007890	Caus	Caust.v2_006300	None Immune
OG0007893	Caus	Caust.v2_008689	None Immune
OG0007894	Caus	Caust.v2_008687	None Immune
OG0007897	Caus	Caust.v2_008293	None Immune
OG0007898	Caus	Caust.v2_008596	Un-Annotated
OG0007898	Caus	Caust.v2_008597	Un-Annotated
OG0007899	Caus	Caust.v2_010752	None Immune
OG0007903	Caus	Caust.v2_017268	None Immune
OG0007909	Caus	Caust.v2_009310	Un-Annotated
OG0007910	Caus	Caust.v2_008940	None Immune
OG0007914	Caus	Caust.v2_019478	None Immune
OG0007915	Caus	Caust.v2_017514	None Immune
OG0007916	Caus	Caust.v2_015137	None Immune
OG0007923	Caus	Caust.v2_006030	None Immune
OG0007924	Caus	Caust.v2_008001	None Immune
OG0007925	Caus	Caust.v2_005013	None Immune
OG0007929	Caus	Caust.v2_002494	None Immune
OG0007933	Caus	Caust.v2_006031	None Immune
OG0007935	Caus	Caust.v2_002536	Un-Annotated
OG0007944	Caus	Caust.v2_014974	None Immune
OG0007956	Caus	Caust.v2_002650	None Immune
OG0007956	Caus	Caust.v2_002651	None Immune
OG0007961	Caus	Caust.v2_007730	Un-Annotated
OG0007962	Caus	Caust.v2_007474	None Immune
OG0007963	Caus	Caust.v2_015484	None Immune
OG0007965	Caus	Caust.v2_004006	None Immune
OG0007966	Caus	Caust.v2_001103	Immune
OG0007968	Caus	Caust.v2_001339	None Immune
OG0007974	Caus	Caust.v2_001367	None Immune
OG0007982	Caus	Caust.v2_000083	Un-Annotated
OG0007983	Caus	Caust.v2_000092	None Immune
OG0007985	Caus	Caust.v2_009577	None Immune
OG0007987	Caus	Caust.v2_001693	None Immune
OG0007994	Caus	Caust.v2_009656	None Immune
OG0007996	Caus	Caust.v2_016223	None Immune
OG0007997	Caus	Caust.v2_013781	Un-Annotated
OG0008001	Caus	Caust.v2_020841	None Immune
OG0008004	Caus	Caust.v2_006021	Un-Annotated
OG0008004	Caus	Caust.v2_018084	Un-Annotated
OG0008005	Caus	Caust.v2_015032	Un-Annotated
OG0008006	Caus	Caust.v2_009430	None Immune
OG0008012	Caus	Caust.v2_001895	Putative Immune
OG0008014	Caus	Caust.v2_001886	None Immune
OG0008016	Caus	Caust.v2_004300	None Immune
OG0008017	Caus	Caust.v2_004296	None Immune
OG0008022	Caus	Caust.v2_000580	None Immune
OG0008024	Caus	Caust.v2_003640	None Immune
OG0008025	Caus	Caust.v2_003643	None Immune
OG0008030	Caus	Caust.v2_003644	None Immune
OG0008031	Caus	Caust.v2_003633	None Immune
OG0008033	Caus	Caust.v2_007878	None Immune
OG0008034	Caus	Caust.v2_009864	Un-Annotated
OG0008036	Caus	Caust.v2_009862	Un-Annotated
OG0008039	Caus	Caust.v2_012831	None Immune
OG0008042	Caus	Caust.v2_000361	None Immune
OG0008043	Caus	Caust.v2_009666	None Immune
OG0008047	Caus	Caust.v2_007844	None Immune
OG0008050	Caus	Caust.v2_016394	None Immune
OG0008050	Caus	Caust.v2_018466	None Immune
OG0008051	Caus	Caust.v2_013321	Un-Annotated
OG0008052	Caus	Caust.v2_010019	Un-Annotated
OG0008053	Caus	Caust.v2_008625	None Immune
OG0008054	Caus	Caust.v2_000967	None Immune
OG0008056	Caus	Caust.v2_007835	None Immune
OG0008057	Caus	Caust.v2_006863	None Immune
OG0008062	Caus	Caust.v2_011376	None Immune
OG0008064	Caus	Caust.v2_007658	None Immune
OG0008074	Caus	Caust.v2_009210	None Immune
OG0008075	Caus	Caust.v2_009212	Un-Annotated
OG0008079	Caus	Caust.v2_014567	None Immune
OG0008081	Caus	Caust.v2_001386	None Immune
OG0008084	Caus	Caust.v2_003319	None Immune
OG0008085	Caus	Caust.v2_003025	None Immune
OG0008087	Caus	Caust.v2_003565	None Immune
OG0008088	Caus	Caust.v2_003567	Un-Annotated
OG0008089	Caus	Caust.v2_013688	None Immune
OG0008090	Caus	Caust.v2_014295	Un-Annotated
OG0008091	Caus	Caust.v2_005114	None Immune
OG0008092	Caus	Caust.v2_002612	None Immune
OG0008094	Caus	Caust.v2_004855	None Immune
OG0008099	Caus	Caust.v2_003013	None Immune
OG0008100	Caus	Caust.v2_008193	None Immune
OG0008103	Caus	Caust.v2_009166	None Immune
OG0008104	Caus	Caust.v2_016302	None Immune
OG0008105	Caus	Caust.v2_011395	None Immune
OG0008106	Caus	Caust.v2_000401	None Immune
OG0008109	Caus	Caust.v2_009127	Putative Immune
OG0008111	Caus	Caust.v2_009936	None Immune
OG0008113	Caus	Caust.v2_021104	None Immune
OG0008116	Caus	Caust.v2_009182	None Immune
OG0008117	Caus	Caust.v2_009189	None Immune
OG0008120	Caus	Caust.v2_000785	None Immune
OG0008123	Caus	Caust.v2_011374	None Immune
OG0008125	Caus	Caust.v2_008125	None Immune
OG0008126	Caus	Caust.v2_006913	None Immune
OG0008128	Caus	Caust.v2_010671	Putative Immune
OG0008130	Caus	Caust.v2_012348	None Immune
OG0008131	Caus	Caust.v2_000820	None Immune
OG0008133	Caus	Caust.v2_004901	None Immune
OG0008136	Caus	Caust.v2_004925	Immune
OG0008137	Caus	Caust.v2_004914	None Immune
OG0008138	Caus	Caust.v2_004916	Un-Annotated
OG0008145	Caus	Caust.v2_010107	None Immune
OG0008150	Caus	Caust.v2_008750	None Immune
OG0008152	Caus	Caust.v2_002053	Un-Annotated
OG0008153	Caus	Caust.v2_014766	Putative Immune
OG0008157	Caus	Caust.v2_002788	None Immune
OG0008159	Caus	Caust.v2_010966	Putative Immune
OG0008160	Caus	Caust.v2_004348	None Immune
OG0008163	Caus	Caust.v2_006710	None Immune
OG0008164	Caus	Caust.v2_005028	None Immune
OG0008172	Caus	Caust.v2_009019	None Immune
OG0008173	Caus	Caust.v2_013001	None Immune
OG0008176	Caus	Caust.v2_003536	None Immune
OG0008177	Caus	Caust.v2_003537	None Immune
OG0008178	Caus	Caust.v2_011963	None Immune
OG0008180	Caus	Caust.v2_015117	None Immune
OG0008182	Caus	Caust.v2_014620	None Immune
OG0008185	Caus	Caust.v2_014792	None Immune
OG0008189	Caus	Caust.v2_009132	Un-Annotated
OG0008197	Caus	Caust.v2_001121	None Immune
OG0008203	Caus	Caust.v2_003261	Un-Annotated
OG0008204	Caus	Caust.v2_009938	None Immune
OG0008205	Caus	Caust.v2_002409	Un-Annotated
OG0008206	Caus	Caust.v2_002446	None Immune
OG0008207	Caus	Caust.v2_002445	None Immune
OG0008208	Caus	Caust.v2_003813	None Immune
OG0008211	Caus	Caust.v2_002019	Un-Annotated
OG0008213	Caus	Caust.v2_007227	None Immune
OG0008214	Caus	Caust.v2_002193	None Immune
OG0008215	Caus	Caust.v2_010127	None Immune
OG0008219	Caus	Caust.v2_001237	Un-Annotated
OG0008221	Caus	Caust.v2_014961	None Immune
OG0008222	Caus	Caust.v2_010590	None Immune
OG0008223	Caus	Caust.v2_017081	None Immune
OG0008226	Caus	Caust.v2_003851	None Immune
OG0008227	Caus	Caust.v2_006385	Un-Annotated
OG0008233	Caus	Caust.v2_004841	Un-Annotated
OG0008237	Caus	Caust.v2_006668	None Immune
OG0008239	Caus	Caust.v2_002934	Un-Annotated
OG0008240	Caus	Caust.v2_008099	None Immune
OG0008241	Caus	Caust.v2_005364	Un-Annotated
OG0008242	Caus	Caust.v2_022318	None Immune
OG0008243	Caus	Caust.v2_010572	None Immune
OG0008244	Caus	Caust.v2_021356	None Immune
OG0008245	Caus	Caust.v2_001616	None Immune
OG0008252	Caus	Caust.v2_012690	None Immune
OG0008254	Caus	Caust.v2_015023	None Immune
OG0008260	Caus	Caust.v2_005702	None Immune
OG0008263	Caus	Caust.v2_017832	None Immune
OG0008265	Caus	Caust.v2_011995	None Immune
OG0008266	Caus	Caust.v2_016273	Un-Annotated
OG0008269	Caus	Caust.v2_007245	Immune
OG0008270	Caus	Caust.v2_019454	None Immune
OG0008274	Caus	Caust.v2_012006	None Immune
OG0008278	Caus	Caust.v2_006711	None Immune
OG0008279	Caus	Caust.v2_006971	None Immune
OG0008280	Caus	Caust.v2_006167	None Immune
OG0008284	Caus	Caust.v2_007750	None Immune
OG0008289	Caus	Caust.v2_012677	None Immune
OG0008289	Caus	Caust.v2_019451	None Immune
OG0008290	Caus	Caust.v2_010932	Un-Annotated
OG0008291	Caus	Caust.v2_016037	None Immune
OG0008291	Caus	Caust.v2_017789	None Immune
OG0008293	Caus	Caust.v2_011946	None Immune
OG0008294	Caus	Caust.v2_016501	None Immune
OG0008294	Caus	Caust.v2_019117	None Immune
OG0008295	Caus	Caust.v2_006761	None Immune
OG0008302	Caus	Caust.v2_014130	Un-Annotated
OG0008304	Caus	Caust.v2_007908	None Immune
OG0008304	Caus	Caust.v2_020969	None Immune
OG0008309	Caus	Caust.v2_004424	None Immune
OG0008310	Caus	Caust.v2_012971	Un-Annotated
OG0008311	Caus	Caust.v2_017391	None Immune
OG0008313	Caus	Caust.v2_017362	None Immune
OG0008315	Caus	Caust.v2_018993	None Immune
OG0008317	Caus	Caust.v2_005761	Un-Annotated
OG0008320	Caus	Caust.v2_006103	Un-Annotated
OG0008328	Caus	Caust.v2_005779	None Immune
OG0008329	Caus	Caust.v2_001000	None Immune
OG0008331	Caus	Caust.v2_003073	None Immune
OG0008334	Caus	Caust.v2_006121	None Immune
OG0008335	Caus	Caust.v2_006120	None Immune
OG0008340	Caus	Caust.v2_005242	None Immune
OG0008342	Caus	Caust.v2_016376	None Immune
OG0008343	Caus	Caust.v2_005272	None Immune
OG0008346	Caus	Caust.v2_001465	None Immune
OG0008347	Caus	Caust.v2_003723	None Immune
OG0008352	Caus	Caust.v2_001168	None Immune
OG0008353	Caus	Caust.v2_001170	None Immune
OG0008353	Caus	Caust.v2_019714	None Immune
OG0008355	Caus	Caust.v2_006265	Un-Annotated
OG0008357	Caus	Caust.v2_016727	None Immune
OG0008358	Caus	Caust.v2_010108	None Immune
