Orthogroup	Species	GeneID
OG0002148	Pcan	LOC106786359
OG0002149	Pcan	LOC106793393
OG0002150	Pcan	LOC106788110
OG0002151	Pcan	LOC106791004
OG0002152	Pcan	LOC106794074
OG0002153	Pcan	LOC106783851
OG0002154	Pcan	LOC106787574
OG0002155	Pcan	LOC106783645
OG0002156	Pcan	LOC106788026
OG0002157	Pcan	LOC106792172
OG0002158	Pcan	LOC106790783
OG0002159	Pcan	LOC106784098
OG0002160	Pcan	LOC106789040
OG0002161	Pcan	LOC106784682
OG0002162	Pcan	LOC106787241
OG0002163	Pcan	LOC106787897
OG0002164	Pcan	LOC106787975
OG0002165	Pcan	LOC106790057
OG0002166	Pcan	LOC106788598
OG0002167	Pcan	LOC106793788
OG0002168	Pcan	LOC106783780
OG0002169	Pcan	LOC106783790
OG0002170	Pcan	LOC106793425
OG0002171	Pcan	LOC106792381
OG0002172	Pcan	LOC106792380
OG0002173	Pcan	LOC106786744
OG0002174	Pcan	LOC106786729
OG0002175	Pcan	LOC106783750
OG0002176	Pcan	LOC106788032
OG0002177	Pcan	LOC106791996
OG0002178	Pcan	LOC106789324
OG0002179	Pcan	LOC106789102
OG0002180	Pcan	LOC106788509
OG0002181	Pcan	LOC106790120
OG0002182	Pcan	LOC106790498
OG0002183	Pcan	LOC106792803
OG0002184	Pcan	LOC106792590
OG0002185	Pcan	LOC106790886
OG0002186	Pcan	LOC106784307
OG0002187	Pcan	LOC106790685
OG0002188	Pcan	LOC106788326
OG0002189	Pcan	LOC106793426
OG0002190	Pcan	LOC106793480
OG0002191	Pcan	LOC106793969
OG0002192	Pcan	LOC106790040
OG0002193	Pcan	LOC106788097
OG0002195	Pcan	LOC106790102
OG0002196	Pcan	LOC106788499
OG0002197	Pcan	LOC106787937
OG0002198	Pcan	LOC106787557
OG0002199	Pcan	LOC106790805
OG0002200	Pcan	LOC106787283
OG0002201	Pcan	LOC106790465
OG0002202	Pcan	LOC106789113
OG0002203	Pcan	LOC106792514
OG0002204	Pcan	LOC106790830
OG0002205	Pcan	LOC106789947
OG0002206	Pcan	LOC106792948
OG0002207	Pcan	LOC106789322
OG0002208	Pcan	LOC106790210
OG0002209	Pcan	LOC106792221
OG0002210	Pcan	LOC106786994
OG0002211	Pcan	LOC106788302
OG0002212	Pcan	LOC106786317
OG0002213	Pcan	LOC106789318
OG0002214	Pcan	LOC106785462
OG0002215	Pcan	LOC106785910
OG0002216	Pcan	LOC106787300
OG0002216	Pcan	LOC106789090
OG0002217	Pcan	LOC106790290
OG0002218	Pcan	LOC106785806
OG0002219	Pcan	LOC106784358
OG0002220	Pcan	LOC106787753
OG0002221	Pcan	LOC106787754
OG0002222	Pcan	LOC106792497
OG0002223	Pcan	LOC106788354
OG0002223	Pcan	LOC106792496
OG0002224	Pcan	LOC106790296
OG0002224	Pcan	LOC106792773
OG0002225	Pcan	LOC106789591
OG0002226	Pcan	LOC106788355
OG0002227	Pcan	LOC106786673
OG0002228	Pcan	LOC106786680
OG0002229	Pcan	LOC106792382
OG0002230	Pcan	LOC106783661
OG0002231	Pcan	LOC106786681
OG0002232	Pcan	LOC106793346
OG0002233	Pcan	LOC106793344
OG0002234	Pcan	LOC106786362
OG0002235	Pcan	LOC106791145
OG0002236	Pcan	LOC106784741
OG0002236	Pcan	LOC106784796
OG0002237	Pcan	LOC106788218
OG0002238	Pcan	LOC106786179
OG0002239	Pcan	LOC106787024
OG0002240	Pcan	LOC106787028
OG0002241	Pcan	LOC106792644
OG0002242	Pcan	LOC106793407
OG0002243	Pcan	LOC106788838
OG0002244	Pcan	LOC106785808
OG0002245	Pcan	LOC106791155
OG0002246	Pcan	LOC106786211
OG0002247	Pcan	LOC106786237
OG0002248	Pcan	LOC106787033
OG0002249	Pcan	LOC106783779
OG0002250	Pcan	LOC106786564
OG0002251	Pcan	LOC106786559
OG0002252	Pcan	LOC106785415
OG0002253	Pcan	LOC106788422
OG0002254	Pcan	LOC106790114
OG0002255	Pcan	LOC106793235
OG0002256	Pcan	LOC106787530
OG0002257	Pcan	LOC106787496
OG0002258	Pcan	LOC106793635
OG0002259	Pcan	LOC106788003
OG0002260	Pcan	LOC106793734
OG0002261	Pcan	LOC106793634
OG0002262	Pcan	LOC106787335
OG0002263	Pcan	LOC106787645
OG0002264	Pcan	LOC106784348
OG0002265	Pcan	LOC106788249
OG0002266	Pcan	LOC106786828
OG0002267	Pcan	LOC106786835
OG0002268	Pcan	LOC106788555
OG0002269	Pcan	LOC106788231
OG0002270	Pcan	LOC106786831
OG0002271	Pcan	LOC106789093
OG0002272	Pcan	LOC106789103
OG0002273	Pcan	LOC106788255
OG0002274	Pcan	LOC106789636
OG0002275	Pcan	LOC106790846
OG0002276	Pcan	LOC106784867
OG0002277	Pcan	LOC106787849
OG0002278	Pcan	LOC106793450
OG0002279	Pcan	LOC106783940
OG0002280	Pcan	LOC106788344
OG0002281	Pcan	LOC106790790
OG0002282	Pcan	LOC106793606
OG0002283	Pcan	LOC106792421
OG0002284	Pcan	LOC106792378
OG0002285	Pcan	LOC106788132
OG0002286	Pcan	LOC106789918
OG0002287	Pcan	LOC106789938
OG0002288	Pcan	LOC106792781
OG0002289	Pcan	LOC106789190
OG0002290	Pcan	LOC106788731
OG0002291	Pcan	LOC106789205
OG0002292	Pcan	LOC106793101
OG0002293	Pcan	LOC106791368
OG0002294	Pcan	LOC106789182
OG0002294	Pcan	LOC106790216
OG0002295	Pcan	LOC106787919
OG0002296	Pcan	LOC106784527
OG0002297	Pcan	LOC106784431
OG0002298	Pcan	LOC106784430
OG0002299	Pcan	LOC106783935
OG0002299	Pcan	LOC106784966
OG0002300	Pcan	LOC106789920
OG0002301	Pcan	LOC106788836
OG0002302	Pcan	LOC106789299
OG0002303	Pcan	LOC106786868
OG0002304	Pcan	LOC106787715
OG0002306	Pcan	LOC106786319
OG0002307	Pcan	LOC106793010
OG0002308	Pcan	LOC106792245
OG0002309	Pcan	LOC106785243
OG0002310	Pcan	LOC106786634
OG0002311	Pcan	LOC106792244
OG0002312	Pcan	LOC106788455
OG0002313	Pcan	LOC106789845
OG0002314	Pcan	LOC106785840
OG0002315	Pcan	LOC106790379
OG0002316	Pcan	LOC106790014
OG0002317	Pcan	LOC106785067
OG0002318	Pcan	LOC106786798
OG0002319	Pcan	LOC106785098
OG0002320	Pcan	LOC106785150
OG0002321	Pcan	LOC106786914
OG0002322	Pcan	LOC106791474
OG0002323	Pcan	LOC106792705
OG0002324	Pcan	LOC106787042
OG0002325	Pcan	LOC106786799
OG0002326	Pcan	LOC106786217
OG0002327	Pcan	LOC106786224
OG0002328	Pcan	LOC106787041
OG0002329	Pcan	LOC106787713
OG0002330	Pcan	LOC106788663
OG0002331	Pcan	LOC106790318
OG0002332	Pcan	LOC106787321
OG0002333	Pcan	LOC106791141
OG0002334	Pcan	LOC106791321
OG0002334	Pcan	LOC106791322
OG0002335	Pcan	LOC106787320
OG0002336	Pcan	LOC106784852
OG0002337	Pcan	LOC106790334
OG0002338	Pcan	LOC106792203
OG0002339	Pcan	LOC106791989
OG0002340	Pcan	LOC106786762
OG0002341	Pcan	LOC106784672
OG0002342	Pcan	LOC106791274
OG0002343	Pcan	LOC106785543
OG0002344	Pcan	LOC106785533
OG0002345	Pcan	LOC106785560
OG0002346	Pcan	LOC106785559
OG0002347	Pcan	LOC106788809
OG0002348	Pcan	LOC106786284
OG0002349	Pcan	LOC106788924
OG0002350	Pcan	LOC106791358
OG0002351	Pcan	LOC106791359
OG0002352	Pcan	LOC106787605
OG0002353	Pcan	LOC106794067
OG0002354	Pcan	LOC106794026
OG0002354	Pcan	LOC106794027
OG0002355	Pcan	LOC106789047
OG0002356	Pcan	LOC106784969
OG0002357	Pcan	LOC106783640
OG0002358	Pcan	LOC106785823
OG0002359	Pcan	LOC106787629
OG0002360	Pcan	LOC106787624
OG0002361	Pcan	LOC106789957
OG0002362	Pcan	LOC106789368
OG0002363	Pcan	LOC106791841
OG0002364	Pcan	LOC106788466
OG0002365	Pcan	LOC106786519
OG0002366	Pcan	LOC106793079
OG0002367	Pcan	LOC106790859
OG0002368	Pcan	LOC106785327
OG0002369	Pcan	LOC106785333
OG0002369	Pcan	LOC106792741
OG0002370	Pcan	LOC106788439
OG0002370	Pcan	LOC106790267
OG0002371	Pcan	LOC106792617
OG0002372	Pcan	LOC106793552
OG0002373	Pcan	LOC106784460
OG0002374	Pcan	LOC106792161
OG0002375	Pcan	LOC106785601
OG0002376	Pcan	LOC106793087
OG0002377	Pcan	LOC106785940
OG0002378	Pcan	LOC106793557
OG0002379	Pcan	LOC106789556
OG0002380	Pcan	LOC106789548
OG0002381	Pcan	LOC106787175
OG0002382	Pcan	LOC106791380
OG0002383	Pcan	LOC106791377
OG0002384	Pcan	LOC106786525
OG0002385	Pcan	LOC106786435
OG0002386	Pcan	LOC106786436
OG0002387	Pcan	LOC106788440
OG0002388	Pcan	LOC106793697
OG0002389	Pcan	LOC106791384
OG0002390	Pcan	LOC106793655
OG0002391	Pcan	LOC106785254
OG0002392	Pcan	LOC106787626
OG0002393	Pcan	LOC106788414
OG0002394	Pcan	LOC106788409
OG0002395	Pcan	LOC106790642
OG0002396	Pcan	LOC106788581
OG0002397	Pcan	LOC106788589
OG0002398	Pcan	LOC106792276
OG0002399	Pcan	LOC106792286
OG0002400	Pcan	LOC106785141
OG0002401	Pcan	LOC106785124
OG0002402	Pcan	LOC106788574
OG0002403	Pcan	LOC106788587
OG0002404	Pcan	LOC106788025
OG0002405	Pcan	LOC106786783
OG0002406	Pcan	LOC106786772
OG0002406	Pcan	LOC106792639
OG0002407	Pcan	LOC106786643
OG0002408	Pcan	LOC106788843
OG0002409	Pcan	LOC106791510
OG0002410	Pcan	LOC106793287
OG0002411	Pcan	LOC106786809
OG0002412	Pcan	LOC106791939
OG0002413	Pcan	LOC106791997
OG0002414	Pcan	LOC106786840
OG0002415	Pcan	LOC106791502
OG0002416	Pcan	LOC106787699
OG0002417	Pcan	LOC106787693
OG0002418	Pcan	LOC106785838
OG0002419	Pcan	LOC106794079
OG0002420	Pcan	LOC106789378
OG0002421	Pcan	LOC106789281
OG0002422	Pcan	LOC106789375
OG0002423	Pcan	LOC106789438
OG0002424	Pcan	LOC106786790
OG0002425	Pcan	LOC106786780
OG0002426	Pcan	LOC106783643
OG0002427	Pcan	LOC106784745
OG0002428	Pcan	LOC106786091
OG0002429	Pcan	LOC106792445
OG0002430	Pcan	LOC106790735
OG0002431	Pcan	LOC106786199
OG0002432	Pcan	LOC106786198
OG0002433	Pcan	LOC106789002
OG0002434	Pcan	LOC106789953
OG0002435	Pcan	LOC106784099
OG0002436	Pcan	LOC106787097
OG0002437	Pcan	LOC106786447
OG0002438	Pcan	LOC106786453
OG0002439	Pcan	LOC106786943
OG0002440	Pcan	LOC106784637
OG0002441	Pcan	LOC106786452
OG0002442	Pcan	LOC106789605
OG0002443	Pcan	LOC106785822
OG0002444	Pcan	LOC106785057
OG0002445	Pcan	LOC106785908
OG0002446	Pcan	LOC106785956
OG0002447	Pcan	LOC106787832
OG0002448	Pcan	LOC106787370
OG0002449	Pcan	LOC106787135
OG0002450	Pcan	LOC106792028
OG0002451	Pcan	LOC106786778
OG0002452	Pcan	LOC106785751
OG0002453	Pcan	LOC106785745
OG0002454	Pcan	LOC106785726
OG0002454	Pcan	LOC106785728
OG0002455	Pcan	LOC106788740
OG0002456	Pcan	LOC106787938
OG0002457	Pcan	LOC106789243
OG0002458	Pcan	LOC106789513
OG0002459	Pcan	LOC106791188
OG0002460	Pcan	LOC106789492
OG0002461	Pcan	LOC106784054
OG0002462	Pcan	LOC106789505
OG0002463	Pcan	LOC106790972
OG0002464	Pcan	LOC106784993
OG0002465	Pcan	LOC106785524
OG0002466	Pcan	LOC106785527
OG0002467	Pcan	LOC106788108
OG0002468	Pcan	LOC106784915
OG0002468	Pcan	LOC106784935
OG0002469	Pcan	LOC106785074
OG0002470	Pcan	LOC106790227
OG0002471	Pcan	LOC106786815
OG0002472	Pcan	LOC106789565
OG0002473	Pcan	LOC106793134
OG0002474	Pcan	LOC106787765
OG0002475	Pcan	LOC106794083
OG0002476	Pcan	LOC106793668
OG0002477	Pcan	LOC106784048
OG0002478	Pcan	LOC106787176
OG0002479	Pcan	LOC106792239
OG0002480	Pcan	LOC106784352
OG0002481	Pcan	LOC106783886
OG0002482	Pcan	LOC106786731
OG0002483	Pcan	LOC106785399
OG0002484	Pcan	LOC106785388
OG0002485	Pcan	LOC106784354
OG0002486	Pcan	LOC106783630
OG0002487	Pcan	LOC106789851
OG0002488	Pcan	LOC106788430
OG0002489	Pcan	LOC106784648
OG0002490	Pcan	LOC106784294
OG0002491	Pcan	LOC106788013
OG0002492	Pcan	LOC106783889
OG0002493	Pcan	LOC106788378
OG0002494	Pcan	LOC106784198
OG0002495	Pcan	LOC106783631
OG0002496	Pcan	LOC106784174
OG0002497	Pcan	LOC106789174
OG0002498	Pcan	LOC106789161
OG0002499	Pcan	LOC106789156
OG0002500	Pcan	LOC106789151
OG0002501	Pcan	LOC106788718
OG0002502	Pcan	LOC106790200
OG0002503	Pcan	LOC106788066
OG0002504	Pcan	LOC106784640
OG0002505	Pcan	LOC106784638
OG0002506	Pcan	LOC106788266
OG0002507	Pcan	LOC106788235
OG0002508	Pcan	LOC106785182
OG0002509	Pcan	LOC106787827
OG0002510	Pcan	LOC106789172
OG0002511	Pcan	LOC106790027
OG0002512	Pcan	LOC106791911
OG0002513	Pcan	LOC106793384
OG0002514	Pcan	LOC106793879
OG0002515	Pcan	LOC106791867
OG0002516	Pcan	LOC106786949
OG0002517	Pcan	LOC106784660
OG0002518	Pcan	LOC106793806
OG0002519	Pcan	LOC106791800
OG0002520	Pcan	LOC106790431
OG0002521	Pcan	LOC106791876
OG0002522	Pcan	LOC106785897
OG0002523	Pcan	LOC106791882
OG0002524	Pcan	LOC106786931
OG0002525	Pcan	LOC106786919
OG0002526	Pcan	LOC106790425
OG0002527	Pcan	LOC106787139
OG0002528	Pcan	LOC106789560
OG0002529	Pcan	LOC106789837
OG0002530	Pcan	LOC106789835
OG0002531	Pcan	LOC106786180
OG0002532	Pcan	LOC106788895
OG0002533	Pcan	LOC106793152
OG0002534	Pcan	LOC106784041
OG0002535	Pcan	LOC106784042
OG0002536	Pcan	LOC106792799
OG0002537	Pcan	LOC106790384
OG0002538	Pcan	LOC106785733
OG0002539	Pcan	LOC106790680
OG0002540	Pcan	LOC106788191
OG0002541	Pcan	LOC106789859
OG0002542	Pcan	LOC106785779
OG0002543	Pcan	LOC106790453
OG0002544	Pcan	LOC106789099
OG0002545	Pcan	LOC106789385
OG0002546	Pcan	LOC106784346
OG0002547	Pcan	LOC106791779
OG0002548	Pcan	LOC106787531
OG0002549	Pcan	LOC106789839
OG0002550	Pcan	LOC106787924
OG0002551	Pcan	LOC106787197
OG0002552	Pcan	LOC106785960
OG0002553	Pcan	LOC106783742
OG0002554	Pcan	LOC106783801
OG0002555	Pcan	LOC106789772
OG0002556	Pcan	LOC106787691
OG0002557	Pcan	LOC106793245
OG0002558	Pcan	LOC106784751
OG0002558	Pcan	LOC106784807
OG0002559	Pcan	LOC106793062
OG0002560	Pcan	LOC106792330
OG0002561	Pcan	LOC106788212
OG0002562	Pcan	LOC106791252
OG0002563	Pcan	LOC106785335
OG0002564	Pcan	LOC106792323
OG0002565	Pcan	LOC106785125
OG0002566	Pcan	LOC106788953
OG0002567	Pcan	LOC106787906
OG0002568	Pcan	LOC106791320
OG0002569	Pcan	LOC106789222
OG0002570	Pcan	LOC106788957
OG0002571	Pcan	LOC106790407
OG0002572	Pcan	LOC106791637
OG0002573	Pcan	LOC106787905
OG0002574	Pcan	LOC106791636
OG0002575	Pcan	LOC106784676
OG0002576	Pcan	LOC106787934
OG0002577	Pcan	LOC106784677
OG0002578	Pcan	LOC106785332
OG0002579	Pcan	LOC106793203
OG0002580	Pcan	LOC106785674
OG0002581	Pcan	LOC106784507
OG0002582	Pcan	LOC106793149
OG0002583	Pcan	LOC106784315
OG0002584	Pcan	LOC106785702
OG0002585	Pcan	LOC106784599
OG0002586	Pcan	LOC106790966
OG0002587	Pcan	LOC106784432
OG0002588	Pcan	LOC106787689
OG0002589	Pcan	LOC106785741
OG0002590	Pcan	LOC106791385
OG0002591	Pcan	LOC106790687
OG0002592	Pcan	LOC106791233
OG0002593	Pcan	LOC106785117
OG0002594	Pcan	LOC106784522
OG0002595	Pcan	LOC106784953
OG0002596	Pcan	LOC106787034
OG0002597	Pcan	LOC106790588
OG0002598	Pcan	LOC106791750
OG0002599	Pcan	LOC106788943
OG0002600	Pcan	LOC106789282
OG0002601	Pcan	LOC106789260
OG0002602	Pcan	LOC106790076
OG0002603	Pcan	LOC106785039
OG0002604	Pcan	LOC106788822
OG0002605	Pcan	LOC106793459
OG0002606	Pcan	LOC106783727
OG0002607	Pcan	LOC106791767
OG0002608	Pcan	LOC106789846
OG0002609	Pcan	LOC106787405
OG0002610	Pcan	LOC106784484
OG0002611	Pcan	LOC106787402
OG0002612	Pcan	LOC106788531
OG0002613	Pcan	LOC106785400
OG0002614	Pcan	LOC106789073
OG0002615	Pcan	LOC106784217
OG0002616	Pcan	LOC106785834
OG0002617	Pcan	LOC106792238
OG0002618	Pcan	LOC106784463
OG0002619	Pcan	LOC106784482
OG0002620	Pcan	LOC106784071
OG0002621	Pcan	LOC106784072
OG0002622	Pcan	LOC106791661
OG0002623	Pcan	LOC106784469
OG0002624	Pcan	LOC106791458
OG0002624	Pcan	LOC106791464
OG0002626	Pcan	LOC106786865
OG0002627	Pcan	LOC106785302
OG0002628	Pcan	LOC106785939
OG0002629	Pcan	LOC106789526
OG0002630	Pcan	LOC106784225
OG0002631	Pcan	LOC106787286
OG0002632	Pcan	LOC106784364
OG0002633	Pcan	LOC106788491
OG0002634	Pcan	LOC106788508
OG0002635	Pcan	LOC106790329
OG0002636	Pcan	LOC106792326
OG0002637	Pcan	LOC106789372
OG0002638	Pcan	LOC106784496
OG0002639	Pcan	LOC106784044
OG0002640	Pcan	LOC106784043
OG0002641	Pcan	LOC106786920
OG0002643	Pcan	LOC106787475
OG0002644	Pcan	LOC106792571
OG0002645	Pcan	LOC106791681
OG0002646	Pcan	LOC106792519
OG0002647	Pcan	LOC106792800
OG0002648	Pcan	LOC106792518
OG0002649	Pcan	LOC106789110
OG0002650	Pcan	LOC106789542
OG0002651	Pcan	LOC106784401
OG0002652	Pcan	LOC106787888
OG0002653	Pcan	LOC106785778
OG0002654	Pcan	LOC106791925
OG0002655	Pcan	LOC106794011
OG0002656	Pcan	LOC106794010
OG0002657	Pcan	LOC106790564
OG0002658	Pcan	LOC106788874
OG0002659	Pcan	LOC106791707
OG0002660	Pcan	LOC106786055
OG0002661	Pcan	LOC106786707
OG0002662	Pcan	LOC106785797
OG0002663	Pcan	LOC106789221
OG0002664	Pcan	LOC106788910
OG0002665	Pcan	LOC106785435
OG0002667	Pcan	LOC106793985
OG0002668	Pcan	LOC106785053
OG0002669	Pcan	LOC106789973
OG0002670	Pcan	LOC106793782
OG0002671	Pcan	LOC106789504
OG0002672	Pcan	LOC106791417
OG0002672	Pcan	LOC106791944
OG0002673	Pcan	LOC106791916
OG0002674	Pcan	LOC106788812
OG0002675	Pcan	LOC106788137
OG0002676	Pcan	LOC106784877
OG0002676	Pcan	LOC106785659
OG0002677	Pcan	LOC106785329
OG0002678	Pcan	LOC106793259
OG0002679	Pcan	LOC106786057
OG0002680	Pcan	LOC106786058
OG0002681	Pcan	LOC106784204
OG0002682	Pcan	LOC106789307
OG0002683	Pcan	LOC106785398
OG0002684	Pcan	LOC106792566
OG0002685	Pcan	LOC106789950
OG0002686	Pcan	LOC106789941
OG0002687	Pcan	LOC106784343
OG0002688	Pcan	LOC106784287
OG0002689	Pcan	LOC106787534
OG0002690	Pcan	LOC106787666
OG0002691	Pcan	LOC106790299
OG0002692	Pcan	LOC106787673
OG0002693	Pcan	LOC106786351
OG0002694	Pcan	LOC106792614
OG0002695	Pcan	LOC106792266
OG0002696	Pcan	LOC106793538
OG0002697	Pcan	LOC106787507
OG0002698	Pcan	LOC106791107
OG0002699	Pcan	LOC106786989
OG0002700	Pcan	LOC106791105
OG0002701	Pcan	LOC106791191
OG0002702	Pcan	LOC106789659
OG0002703	Pcan	LOC106784980
OG0002704	Pcan	LOC106787927
OG0002705	Pcan	LOC106787936
OG0002706	Pcan	LOC106787950
OG0002707	Pcan	LOC106792027
OG0002708	Pcan	LOC106784998
OG0002709	Pcan	LOC106784999
OG0002710	Pcan	LOC106792149
OG0002711	Pcan	LOC106791376
OG0002712	Pcan	LOC106791366
OG0002713	Pcan	LOC106791373
OG0002714	Pcan	LOC106785358
OG0002715	Pcan	LOC106789618
OG0002716	Pcan	LOC106787664
OG0002717	Pcan	LOC106789004
OG0002718	Pcan	LOC106792024
OG0002719	Pcan	LOC106793281
OG0002720	Pcan	LOC106786457
OG0002721	Pcan	LOC106790736
OG0002722	Pcan	LOC106785769
OG0002723	Pcan	LOC106786541
OG0002724	Pcan	LOC106786759
OG0002725	Pcan	LOC106791756
OG0002726	Pcan	LOC106788193
OG0002727	Pcan	LOC106791558
OG0002728	Pcan	LOC106783677
OG0002729	Pcan	LOC106789648
OG0002730	Pcan	LOC106790201
OG0002731	Pcan	LOC106787676
OG0002732	Pcan	LOC106784738
OG0002733	Pcan	LOC106785111
OG0002734	Pcan	LOC106788787
OG0002735	Pcan	LOC106788210
OG0002736	Pcan	LOC106793845
OG0002737	Pcan	LOC106793839
OG0002738	Pcan	LOC106791839
OG0002739	Pcan	LOC106791703
OG0002740	Pcan	LOC106791702
OG0002741	Pcan	LOC106791691
OG0002742	Pcan	LOC106784533
OG0002743	Pcan	LOC106791116
OG0002743	Pcan	LOC106791759
OG0002744	Pcan	LOC106791247
OG0002745	Pcan	LOC106791897
OG0002746	Pcan	LOC106789884
OG0002747	Pcan	LOC106789141
OG0002748	Pcan	LOC106786406
OG0002749	Pcan	LOC106786310
OG0002750	Pcan	LOC106786364
OG0002751	Pcan	LOC106792852
OG0002752	Pcan	LOC106786332
OG0002753	Pcan	LOC106791726
OG0002754	Pcan	LOC106786079
OG0002755	Pcan	LOC106786070
OG0002756	Pcan	LOC106786855
OG0002757	Pcan	LOC106786845
OG0002758	Pcan	LOC106790471
OG0002758	Pcan	LOC106791765
OG0002759	Pcan	LOC106786508
OG0002760	Pcan	LOC106788372
OG0002761	Pcan	LOC106790743
OG0002762	Pcan	LOC106791125
OG0002763	Pcan	LOC106789370
OG0002764	Pcan	LOC106785375
OG0002765	Pcan	LOC106785267
OG0002766	Pcan	LOC106784587
OG0002767	Pcan	LOC106785408
OG0002768	Pcan	LOC106789723
OG0002769	Pcan	LOC106788061
OG0002770	Pcan	LOC106791835
OG0002771	Pcan	LOC106792015
OG0002772	Pcan	LOC106788160
OG0002773	Pcan	LOC106786727
OG0002774	Pcan	LOC106788968
OG0002775	Pcan	LOC106784487
OG0002776	Pcan	LOC106784538
OG0002777	Pcan	LOC106792416
OG0002778	Pcan	LOC106790142
OG0002779	Pcan	LOC106786426
OG0002780	Pcan	LOC106784537
OG0002781	Pcan	LOC106789995
OG0002782	Pcan	LOC106793164
OG0002783	Pcan	LOC106793302
OG0002784	Pcan	LOC106792147
OG0002785	Pcan	LOC106787164
OG0002786	Pcan	LOC106787163
OG0002787	Pcan	LOC106790749
OG0002788	Pcan	LOC106783710
OG0002789	Pcan	LOC106793295
OG0002790	Pcan	LOC106789484
OG0002791	Pcan	LOC106786258
OG0002792	Pcan	LOC106791533
OG0002793	Pcan	LOC106786472
OG0002794	Pcan	LOC106789716
OG0002795	Pcan	LOC106787918
OG0002796	Pcan	LOC106792548
OG0002797	Pcan	LOC106792760
OG0002798	Pcan	LOC106793897
OG0002799	Pcan	LOC106789721
OG0002800	Pcan	LOC106787160
OG0002801	Pcan	LOC106792562
OG0002802	Pcan	LOC106787151
OG0002802	Pcan	LOC106790718
OG0002803	Pcan	LOC106790123
OG0002804	Pcan	LOC106790134
OG0002805	Pcan	LOC106789693
OG0002806	Pcan	LOC106789695
OG0002807	Pcan	LOC106789697
OG0002808	Pcan	LOC106786229
OG0002808	Pcan	LOC106786230
OG0002808	Pcan	LOC106790294
OG0002809	Pcan	LOC106788180
OG0002810	Pcan	LOC106788182
OG0002811	Pcan	LOC106789432
OG0002812	Pcan	LOC106788533
OG0002813	Pcan	LOC106793904
OG0002814	Pcan	LOC106793909
OG0002815	Pcan	LOC106793884
OG0002816	Pcan	LOC106793847
OG0002817	Pcan	LOC106793740
OG0002818	Pcan	LOC106789552
OG0002819	Pcan	LOC106789730
OG0002820	Pcan	LOC106784012
OG0002821	Pcan	LOC106787290
OG0002822	Pcan	LOC106789490
OG0002823	Pcan	LOC106794033
OG0002824	Pcan	LOC106789076
OG0002825	Pcan	LOC106793878
OG0002826	Pcan	LOC106786615
OG0002827	Pcan	LOC106788107
OG0002827	Pcan	LOC106791517
OG0002828	Pcan	LOC106783890
OG0002829	Pcan	LOC106785645
OG0002831	Pcan	LOC106786716
OG0002832	Pcan	LOC106786696
OG0002833	Pcan	LOC106786702
OG0002834	Pcan	LOC106793421
OG0002835	Pcan	LOC106784152
OG0002836	Pcan	LOC106791217
OG0002837	Pcan	LOC106784182
OG0002838	Pcan	LOC106784140
OG0002839	Pcan	LOC106784142
OG0002840	Pcan	LOC106784139
OG0002841	Pcan	LOC106786124
OG0002842	Pcan	LOC106793093
OG0002843	Pcan	LOC106787128
OG0002844	Pcan	LOC106785576
OG0002845	Pcan	LOC106786009
OG0002846	Pcan	LOC106791456
OG0002847	Pcan	LOC106788370
OG0002848	Pcan	LOC106792197
OG0002849	Pcan	LOC106788869
OG0002850	Pcan	LOC106786423
OG0002851	Pcan	LOC106793471
OG0002852	Pcan	LOC106792762
OG0002853	Pcan	LOC106790518
OG0002854	Pcan	LOC106784686
OG0002855	Pcan	LOC106789210
OG0002856	Pcan	LOC106790390
OG0002857	Pcan	LOC106789975
OG0002858	Pcan	LOC106791429
OG0002859	Pcan	LOC106786509
OG0002860	Pcan	LOC106793367
OG0002861	Pcan	LOC106785029
OG0002862	Pcan	LOC106785666
OG0002863	Pcan	LOC106791886
OG0002864	Pcan	LOC106787571
OG0002865	Pcan	LOC106791801
OG0002866	Pcan	LOC106786926
OG0002867	Pcan	LOC106786257
OG0002868	Pcan	LOC106790149
OG0002869	Pcan	LOC106784268
OG0002870	Pcan	LOC106789273
OG0002871	Pcan	LOC106784620
OG0002871	Pcan	LOC106787100
OG0002872	Pcan	LOC106785322
OG0002873	Pcan	LOC106790663
OG0002874	Pcan	LOC106792591
OG0002874	Pcan	LOC106793665
OG0002875	Pcan	LOC106792997
OG0002876	Pcan	LOC106790559
OG0002877	Pcan	LOC106788648
OG0002878	Pcan	LOC106784607
OG0002879	Pcan	LOC106792991
OG0002880	Pcan	LOC106792561
OG0002881	Pcan	LOC106789461
OG0002882	Pcan	LOC106790358
OG0002883	Pcan	LOC106785692
OG0002884	Pcan	LOC106793257
OG0002884	Pcan	LOC106793290
OG0002885	Pcan	LOC106783813
OG0002885	Pcan	LOC106793787
OG0002886	Pcan	LOC106784635
OG0002888	Pcan	LOC106787134
OG0002890	Pcan	LOC106791029
OG0002891	Pcan	LOC106791245
OG0002892	Pcan	LOC106791152
OG0002893	Pcan	LOC106791747
OG0002894	Pcan	LOC106790722
OG0002894	Pcan	LOC106790726
OG0002901	Pcan	LOC106792582
OG0002902	Pcan	LOC106792625
OG0002902	Pcan	LOC106792747
OG0002902	Pcan	LOC106792758
OG0002902	Pcan	LOC106792796
OG0002902	Pcan	LOC106792813
OG0002902	Pcan	LOC106792818
OG0002902	Pcan	LOC106792819
OG0002902	Pcan	LOC106792839
