Orthogroup	TranscriptID	Species	GeneID
OG0007213	Caust.v2_008476-RA	Caus	Caust.v2_008476
OG0007214	Caust.v2_010928-RA	Caus	Caust.v2_010928
OG0007215	Caust.v2_013176-RA	Caus	Caust.v2_013176
OG0007216	Caust.v2_006299-RB	Caus	Caust.v2_006299
OG0007217	Caust.v2_003863-RA	Caus	Caust.v2_003863
OG0007218	Caust.v2_002122-RA	Caus	Caust.v2_002122
OG0007220	Caust.v2_001912-RA	Caus	Caust.v2_001912
OG0007221	Caust.v2_005051-RA	Caus	Caust.v2_005051
OG0007222	Caust.v2_008264-RA	Caus	Caust.v2_008264
OG0007223	Caust.v2_002104-RE	Caus	Caust.v2_002104
OG0007224	Caust.v2_002344-RD	Caus	Caust.v2_002344
OG0007225	Caust.v2_004375-RA	Caus	Caust.v2_004375
OG0007226	Caust.v2_005593-RB	Caus	Caust.v2_005593
OG0007227	Caust.v2_005429-RA	Caus	Caust.v2_005429
OG0007230	Caust.v2_002429-RA	Caus	Caust.v2_002429
OG0007231	Caust.v2_011195-RA	Caus	Caust.v2_011195
OG0007233	Caust.v2_021020-RA	Caus	Caust.v2_021020
OG0007234	Caust.v2_016107-RA	Caus	Caust.v2_016107
OG0007235	Caust.v2_014240-RA	Caus	Caust.v2_014240
OG0007236	Caust.v2_011085-RA	Caus	Caust.v2_011085
OG0007238	Caust.v2_000494-RA	Caus	Caust.v2_000494
OG0007239	Caust.v2_008592-RA	Caus	Caust.v2_008592
OG0007241	Caust.v2_008589-RA	Caus	Caust.v2_008589
OG0007242	Caust.v2_013433-RA	Caus	Caust.v2_013433
OG0007243	Caust.v2_005862-RA	Caus	Caust.v2_005862
OG0007244	Caust.v2_004204-RA	Caus	Caust.v2_004204
OG0007245	Caust.v2_007010-RA	Caus	Caust.v2_007010
OG0007246	Caust.v2_013143-RA	Caus	Caust.v2_013143
OG0007248	Caust.v2_018753-RA	Caus	Caust.v2_018753
OG0007249	Caust.v2_007526-RA	Caus	Caust.v2_007526
OG0007250	Caust.v2_001281-RC	Caus	Caust.v2_001281
OG0007251	Caust.v2_001289-RD	Caus	Caust.v2_001289
OG0007252	Caust.v2_013780-RA	Caus	Caust.v2_013780
OG0007253	Caust.v2_013782-RA	Caus	Caust.v2_013782
OG0007254	Caust.v2_000632-RA	Caus	Caust.v2_000632
OG0007255	Caust.v2_002852-RA	Caus	Caust.v2_002852
OG0007256	Caust.v2_002848-RA	Caus	Caust.v2_002848
OG0007257	Caust.v2_002847-RA	Caus	Caust.v2_002847
OG0007258	Caust.v2_011327-RA	Caus	Caust.v2_011327
OG0007259	Caust.v2_015828-RA	Caus	Caust.v2_015828
OG0007260	Caust.v2_015826-RA	Caus	Caust.v2_015826
OG0007261	Caust.v2_004729-RA	Caus	Caust.v2_004729
OG0007263	Caust.v2_015808-RA	Caus	Caust.v2_015808
OG0007264	Caust.v2_006140-RA	Caus	Caust.v2_006140
OG0007265	Caust.v2_006132-RB	Caus	Caust.v2_006132
OG0007267	Caust.v2_004046-RA	Caus	Caust.v2_004046
OG0007269	Caust.v2_003257-RA	Caus	Caust.v2_003257
OG0007270	Caust.v2_006705-RA	Caus	Caust.v2_006705
OG0007271	Caust.v2_002426-RA	Caus	Caust.v2_002426
OG0007272	Caust.v2_010804-RA	Caus	Caust.v2_010804
OG0007273	Caust.v2_009986-RB	Caus	Caust.v2_009986
OG0007274	Caust.v2_009255-RA	Caus	Caust.v2_009255
OG0007275	Caust.v2_016327-RA	Caus	Caust.v2_016327
OG0007276	Caust.v2_008470-RA	Caus	Caust.v2_008470
OG0007277	Caust.v2_005716-RA	Caus	Caust.v2_005716
OG0007278	Caust.v2_008379-RA	Caus	Caust.v2_008379
OG0007279	Caust.v2_008376-RA	Caus	Caust.v2_008376
OG0007281	Caust.v2_002117-RA	Caus	Caust.v2_002117
OG0007282	Caust.v2_007110-RA	Caus	Caust.v2_007110
OG0007283	Caust.v2_007262-RA	Caus	Caust.v2_007262
OG0007284	Caust.v2_004961-RA	Caus	Caust.v2_004961
OG0007285	Caust.v2_009175-RA	Caus	Caust.v2_009175
OG0007286	Caust.v2_016223-RA	Caus	Caust.v2_016223
OG0007287	Caust.v2_013314-RA	Caus	Caust.v2_013314
OG0007288	Caust.v2_007183-RA	Caus	Caust.v2_007183
OG0007289	Caust.v2_008523-RA	Caus	Caust.v2_008523
OG0007290	Caust.v2_011287-RA	Caus	Caust.v2_011287
OG0007291	Caust.v2_005818-RA	Caus	Caust.v2_005818
OG0007293	Caust.v2_002719-RC	Caus	Caust.v2_002719
OG0007294	Caust.v2_015066-RA	Caus	Caust.v2_015066
OG0007295	Caust.v2_005367-RE	Caus	Caust.v2_005367
OG0007296	Caust.v2_008578-RB	Caus	Caust.v2_008578
OG0007297	Caust.v2_000555-RA	Caus	Caust.v2_000555
OG0007298	Caust.v2_002918-RC	Caus	Caust.v2_002918
OG0007299	Caust.v2_010925-RA	Caus	Caust.v2_010925
OG0007300	Caust.v2_006187-RB	Caus	Caust.v2_006187
OG0007301	Caust.v2_006809-RA	Caus	Caust.v2_006809
OG0007302	Caust.v2_012334-RE	Caus	Caust.v2_012334
OG0007303	Caust.v2_003354-RE	Caus	Caust.v2_003354
OG0007304	Caust.v2_011240-RA	Caus	Caust.v2_011240
OG0007305	Caust.v2_003247-RA	Caus	Caust.v2_003247
OG0007306	Caust.v2_004802-RA	Caus	Caust.v2_004802
OG0007307	Caust.v2_006015-RA	Caus	Caust.v2_006015
OG0007308	Caust.v2_010011-RA	Caus	Caust.v2_010011
OG0007309	Caust.v2_007610-RA	Caus	Caust.v2_007610
OG0007310	Caust.v2_012260-RA	Caus	Caust.v2_012260
OG0007311	Caust.v2_001306-RA	Caus	Caust.v2_001306
OG0007312	Caust.v2_011971-RC	Caus	Caust.v2_011971
OG0007313	Caust.v2_001650-RA	Caus	Caust.v2_001650
OG0007314	Caust.v2_011912-RA	Caus	Caust.v2_011912
OG0007315	Caust.v2_001314-RA	Caus	Caust.v2_001314
OG0007316	Caust.v2_002106-RA	Caus	Caust.v2_002106
OG0007318	Caust.v2_005900-RA	Caus	Caust.v2_005900
OG0007319	Caust.v2_005991-RA	Caus	Caust.v2_005991
OG0007320	Caust.v2_004167-RB	Caus	Caust.v2_004167
OG0007321	Caust.v2_002111-RA	Caus	Caust.v2_002111
OG0007322	Caust.v2_002732-RA	Caus	Caust.v2_002732
OG0007323	Caust.v2_015238-RA	Caus	Caust.v2_015238
OG0007324	Caust.v2_008920-RA	Caus	Caust.v2_008920
OG0007325	Caust.v2_007279-RA	Caus	Caust.v2_007279
OG0007327	Caust.v2_008117-RA	Caus	Caust.v2_008117
OG0007328	Caust.v2_005924-RA	Caus	Caust.v2_005924
OG0007329	Caust.v2_002744-RA	Caus	Caust.v2_002744
OG0007330	Caust.v2_010591-RA	Caus	Caust.v2_010591
OG0007331	Caust.v2_007132-RA	Caus	Caust.v2_007132
OG0007332	Caust.v2_004951-RA	Caus	Caust.v2_004951
OG0007333	Caust.v2_004404-RF	Caus	Caust.v2_004404
OG0007334	Caust.v2_002154-RA	Caus	Caust.v2_002154
OG0007335	Caust.v2_008346-RA	Caus	Caust.v2_008346
OG0007336	Caust.v2_003344-RA	Caus	Caust.v2_003344
OG0007337	Caust.v2_004619-RA	Caus	Caust.v2_004619
OG0007338	Caust.v2_005440-RA	Caus	Caust.v2_005440
OG0007339	Caust.v2_005432-RA	Caus	Caust.v2_005432
OG0007340	Caust.v2_000558-RA	Caus	Caust.v2_000558
OG0007341	Caust.v2_014961-RA	Caus	Caust.v2_014961
OG0007343	Caust.v2_008860-RA	Caus	Caust.v2_008860
OG0007344	Caust.v2_008554-RA	Caus	Caust.v2_008554
OG0007345	Caust.v2_015782-RB	Caus	Caust.v2_015782
OG0007346	Caust.v2_010184-RA	Caus	Caust.v2_010184
OG0007348	Caust.v2_006786-RB	Caus	Caust.v2_006786
OG0007350	Caust.v2_012032-RA	Caus	Caust.v2_012032
OG0007351	Caust.v2_003810-RA	Caus	Caust.v2_003810
OG0007353	Caust.v2_002130-RA	Caus	Caust.v2_002130
OG0007354	Caust.v2_006533-RA	Caus	Caust.v2_006533
OG0007355	Caust.v2_009951-RB	Caus	Caust.v2_009951
OG0007356	Caust.v2_002326-RA	Caus	Caust.v2_002326
OG0007357	Caust.v2_000490-RA	Caus	Caust.v2_000490
OG0007358	Caust.v2_002668-RA	Caus	Caust.v2_002668
OG0007359	Caust.v2_009792-RA	Caus	Caust.v2_009792
OG0007360	Caust.v2_001682-RC	Caus	Caust.v2_001682
OG0007361	Caust.v2_003104-RA	Caus	Caust.v2_003104
OG0007362	Caust.v2_010220-RB	Caus	Caust.v2_010220
OG0007363	Caust.v2_010221-RA	Caus	Caust.v2_010221
OG0007364	Caust.v2_006443-RA	Caus	Caust.v2_006443
OG0007365	Caust.v2_008716-RA	Caus	Caust.v2_008716
OG0007366	Caust.v2_006811-RA	Caus	Caust.v2_006811
OG0007368	Caust.v2_018915-RA	Caus	Caust.v2_018915
OG0007370	Caust.v2_008129-RA	Caus	Caust.v2_008129
OG0007371	Caust.v2_006894-RC	Caus	Caust.v2_006894
OG0007373	Caust.v2_007772-RA	Caus	Caust.v2_007772
OG0007376	Caust.v2_002261-RA	Caus	Caust.v2_002261
OG0007377	Caust.v2_016376-RA	Caus	Caust.v2_016376
OG0007378	Caust.v2_014195-RA	Caus	Caust.v2_014195
OG0007379	Caust.v2_013656-RA	Caus	Caust.v2_013656
OG0007380	Caust.v2_013173-RA	Caus	Caust.v2_013173
OG0007381	Caust.v2_006075-RA	Caus	Caust.v2_006075
OG0007382	Caust.v2_008565-RA	Caus	Caust.v2_008565
OG0007383	Caust.v2_001620-RA	Caus	Caust.v2_001620
OG0007384	Caust.v2_006074-RA	Caus	Caust.v2_006074
OG0007385	Caust.v2_000688-RC	Caus	Caust.v2_000688
OG0007386	Caust.v2_006941-RA	Caus	Caust.v2_006941
OG0007388	Caust.v2_006995-RA	Caus	Caust.v2_006995
OG0007389	Caust.v2_002749-RA	Caus	Caust.v2_002749
OG0007390	Caust.v2_007705-RA	Caus	Caust.v2_007705
OG0007391	Caust.v2_006174-RA	Caus	Caust.v2_006174
OG0007392	Caust.v2_002743-RC	Caus	Caust.v2_002743
OG0007393	Caust.v2_005372-RA	Caus	Caust.v2_005372
OG0007394	Caust.v2_009428-RA	Caus	Caust.v2_009428
OG0007395	Caust.v2_009469-RB	Caus	Caust.v2_009469
OG0007396	Caust.v2_011147-RC	Caus	Caust.v2_011147
OG0007397	Caust.v2_006778-RA	Caus	Caust.v2_006778
OG0007398	Caust.v2_004941-RA	Caus	Caust.v2_004941
OG0007400	Caust.v2_012755-RA	Caus	Caust.v2_012755
OG0007402	Caust.v2_011135-RA	Caus	Caust.v2_011135
OG0007403	Caust.v2_005923-RA	Caus	Caust.v2_005923
OG0007404	Caust.v2_003310-RB	Caus	Caust.v2_003310
OG0007405	Caust.v2_004030-RB	Caus	Caust.v2_004030
OG0007406	Caust.v2_006296-RA	Caus	Caust.v2_006296
OG0007407	Caust.v2_000379-RB	Caus	Caust.v2_000379
OG0007408	Caust.v2_000372-RA	Caus	Caust.v2_000372
OG0007409	Caust.v2_010106-RA	Caus	Caust.v2_010106
OG0007411	Caust.v2_003313-RA	Caus	Caust.v2_003313
OG0007412	Caust.v2_015786-RA	Caus	Caust.v2_015786
OG0007413	Caust.v2_009954-RA	Caus	Caust.v2_009954
OG0007413	Caust.v2_021507-RA	Caus	Caust.v2_021507
OG0007414	Caust.v2_011959-RC	Caus	Caust.v2_011959
OG0007415	Caust.v2_002075-RA	Caus	Caust.v2_002075
OG0007416	Caust.v2_002534-RA	Caus	Caust.v2_002534
OG0007417	Caust.v2_008105-RB	Caus	Caust.v2_008105
OG0007418	Caust.v2_002071-RA	Caus	Caust.v2_002071
OG0007419	Caust.v2_013161-RA	Caus	Caust.v2_013161
OG0007421	Caust.v2_009260-RA	Caus	Caust.v2_009260
OG0007424	Caust.v2_003199-RB	Caus	Caust.v2_003199
OG0007425	Caust.v2_002547-RD	Caus	Caust.v2_002547
OG0007426	Caust.v2_005897-RB	Caus	Caust.v2_005897
OG0007427	Caust.v2_004274-RA	Caus	Caust.v2_004274
OG0007428	Caust.v2_002403-RA	Caus	Caust.v2_002403
OG0007432	Caust.v2_007770-RA	Caus	Caust.v2_007770
OG0007433	Caust.v2_007280-RA	Caus	Caust.v2_007280
OG0007434	Caust.v2_014861-RA	Caus	Caust.v2_014861
OG0007435	Caust.v2_007282-RA	Caus	Caust.v2_007282
OG0007436	Caust.v2_014863-RA	Caus	Caust.v2_014863
OG0007437	Caust.v2_008986-RA	Caus	Caust.v2_008986
OG0007438	Caust.v2_008520-RA	Caus	Caust.v2_008520
OG0007440	Caust.v2_005167-RA	Caus	Caust.v2_005167
OG0007441	Caust.v2_009261-RD	Caus	Caust.v2_009261
OG0007442	Caust.v2_014966-RA	Caus	Caust.v2_014966
OG0007443	Caust.v2_005505-RA	Caus	Caust.v2_005505
OG0007444	Caust.v2_006483-RA	Caus	Caust.v2_006483
OG0007445	Caust.v2_006572-RA	Caus	Caust.v2_006572
OG0007446	Caust.v2_001092-RA	Caus	Caust.v2_001092
OG0007447	Caust.v2_012063-RA	Caus	Caust.v2_012063
OG0007448	Caust.v2_008575-RA	Caus	Caust.v2_008575
OG0007449	Caust.v2_005659-RC	Caus	Caust.v2_005659
OG0007450	Caust.v2_000013-RA	Caus	Caust.v2_000013
OG0007451	Caust.v2_007054-RB	Caus	Caust.v2_007054
OG0007453	Caust.v2_003916-RA	Caus	Caust.v2_003916
OG0007454	Caust.v2_010057-RB	Caus	Caust.v2_010057
OG0007455	Caust.v2_010079-RC	Caus	Caust.v2_010079
OG0007456	Caust.v2_002138-RA	Caus	Caust.v2_002138
OG0007457	Caust.v2_012107-RA	Caus	Caust.v2_012107
OG0007459	Caust.v2_014020-RA	Caus	Caust.v2_014020
OG0007462	Caust.v2_005096-RA	Caus	Caust.v2_005096
OG0007463	Caust.v2_009760-RA	Caus	Caust.v2_009760
OG0007464	Caust.v2_002346-RA	Caus	Caust.v2_002346
OG0007466	Caust.v2_005852-RA	Caus	Caust.v2_005852
OG0007467	Caust.v2_001989-RA	Caus	Caust.v2_001989
OG0007468	Caust.v2_011979-RA	Caus	Caust.v2_011979
OG0007470	Caust.v2_007645-RE	Caus	Caust.v2_007645
OG0007471	Caust.v2_004714-RA	Caus	Caust.v2_004714
OG0007472	Caust.v2_004378-RA	Caus	Caust.v2_004378
OG0007474	Caust.v2_009887-RA	Caus	Caust.v2_009887
OG0007475	Caust.v2_012809-RA	Caus	Caust.v2_012809
OG0007476	Caust.v2_008487-RB	Caus	Caust.v2_008487
OG0007485	Caust.v2_012543-RB	Caus	Caust.v2_012543
OG0007489	Caust.v2_013567-RA	Caus	Caust.v2_013567
OG0007491	Caust.v2_006903-RA	Caus	Caust.v2_006903
OG0007494	Caust.v2_009124-RA	Caus	Caust.v2_009124
OG0007495	Caust.v2_013321-RA	Caus	Caust.v2_013321
OG0007495	Caust.v2_015214-RA	Caus	Caust.v2_015214
OG0007496	Caust.v2_008848-RD	Caus	Caust.v2_008848
OG0007497	Caust.v2_010151-RA	Caus	Caust.v2_010151
OG0007499	Caust.v2_008256-RA	Caus	Caust.v2_008256
OG0007501	Caust.v2_007447-RA	Caus	Caust.v2_007447
OG0007501	Caust.v2_020172-RA	Caus	Caust.v2_020172
OG0007503	Caust.v2_016332-RA	Caus	Caust.v2_016332
OG0007504	Caust.v2_005332-RB	Caus	Caust.v2_005332
OG0007504	Caust.v2_018511-RB	Caus	Caust.v2_018511
OG0007504	Caust.v2_020102-RA	Caus	Caust.v2_020102
OG0007505	Caust.v2_005335-RA	Caus	Caust.v2_005335
OG0007505	Caust.v2_005336-RA	Caus	Caust.v2_005336
OG0007509	Caust.v2_003363-RA	Caus	Caust.v2_003363
OG0007510	Caust.v2_014930-RB	Caus	Caust.v2_014930
OG0007512	Caust.v2_002292-RA	Caus	Caust.v2_002292
OG0007516	Caust.v2_003285-RA	Caus	Caust.v2_003285
OG0007522	Caust.v2_009167-RD	Caus	Caust.v2_009167
OG0007522	Caust.v2_016490-RB	Caus	Caust.v2_016490
OG0007524	Caust.v2_016527-RA	Caus	Caust.v2_016527
OG0007524	Caust.v2_022470-RA	Caus	Caust.v2_022470
OG0007525	Caust.v2_007230-RA	Caus	Caust.v2_007230
OG0007525	Caust.v2_010430-RA	Caus	Caust.v2_010430
OG0007526	Caust.v2_006436-RB	Caus	Caust.v2_006436
OG0007526	Caust.v2_014896-RB	Caus	Caust.v2_014896
OG0007529	Caust.v2_004795-RA	Caus	Caust.v2_004795
OG0007529	Caust.v2_015477-RA	Caus	Caust.v2_015477
OG0007531	Caust.v2_000414-RA	Caus	Caust.v2_000414
OG0007531	Caust.v2_000590-RA	Caus	Caust.v2_000590
OG0007532	Caust.v2_020153-RA	Caus	Caust.v2_020153
OG0007535	Caust.v2_010854-RA	Caus	Caust.v2_010854
OG0007535	Caust.v2_018252-RA	Caus	Caust.v2_018252
OG0007535	Caust.v2_021574-RA	Caus	Caust.v2_021574
OG0007537	Caust.v2_000693-RA	Caus	Caust.v2_000693
OG0007539	Caust.v2_013586-RA	Caus	Caust.v2_013586
OG0007539	Caust.v2_013588-RA	Caus	Caust.v2_013588
OG0007539	Caust.v2_013589-RA	Caus	Caust.v2_013589
OG0007539	Caust.v2_018382-RA	Caus	Caust.v2_018382
OG0007540	Caust.v2_007883-RA	Caus	Caust.v2_007883
OG0007540	Caust.v2_020939-RA	Caus	Caust.v2_020939
OG0007540	Caust.v2_021401-RA	Caus	Caust.v2_021401
OG0007540	Caust.v2_021757-RA	Caus	Caust.v2_021757
OG0007541	Caust.v2_015679-RA	Caus	Caust.v2_015679
OG0007541	Caust.v2_016238-RA	Caus	Caust.v2_016238
OG0007541	Caust.v2_018175-RA	Caus	Caust.v2_018175
OG0007541	Caust.v2_020506-RA	Caus	Caust.v2_020506
OG0007542	Caust.v2_011777-RA	Caus	Caust.v2_011777
OG0007542	Caust.v2_018054-RA	Caus	Caust.v2_018054
OG0007542	Caust.v2_018298-RA	Caus	Caust.v2_018298
OG0007542	Caust.v2_019021-RA	Caus	Caust.v2_019021
OG0007543	Caust.v2_004821-RA	Caus	Caust.v2_004821
OG0007543	Caust.v2_007518-RA	Caus	Caust.v2_007518
OG0007543	Caust.v2_019444-RA	Caus	Caust.v2_019444
OG0007544	Caust.v2_016505-RB	Caus	Caust.v2_016505
OG0007544	Caust.v2_016506-RA	Caus	Caust.v2_016506
OG0007544	Caust.v2_016967-RA	Caus	Caust.v2_016967
OG0007544	Caust.v2_021248-RA	Caus	Caust.v2_021248
OG0007545	Caust.v2_013753-RA	Caus	Caust.v2_013753
OG0007545	Caust.v2_018479-RA	Caus	Caust.v2_018479
OG0007545	Caust.v2_020163-RA	Caus	Caust.v2_020163
OG0007546	Caust.v2_008353-RA	Caus	Caust.v2_008353
OG0007546	Caust.v2_019769-RA	Caus	Caust.v2_019769
OG0007546	Caust.v2_019778-RA	Caus	Caust.v2_019778
OG0007547	Caust.v2_009223-RA	Caus	Caust.v2_009223
OG0007547	Caust.v2_018978-RA	Caus	Caust.v2_018978
OG0007547	Caust.v2_019076-RA	Caus	Caust.v2_019076
OG0007547	Caust.v2_021173-RA	Caus	Caust.v2_021173
OG0007548	Caust.v2_013834-RB	Caus	Caust.v2_013834
OG0007548	Caust.v2_013835-RA	Caus	Caust.v2_013835
OG0007548	Caust.v2_016218-RA	Caus	Caust.v2_016218
OG0007549	Caust.v2_013259-RA	Caus	Caust.v2_013259
OG0007549	Caust.v2_017620-RA	Caus	Caust.v2_017620
OG0007549	Caust.v2_017621-RA	Caus	Caust.v2_017621
OG0007549	Caust.v2_017663-RA	Caus	Caust.v2_017663
OG0007550	Caust.v2_014104-RC	Caus	Caust.v2_014104
OG0007550	Caust.v2_017174-RC	Caus	Caust.v2_017174
OG0007550	Caust.v2_019909-RA	Caus	Caust.v2_019909
OG0007551	Caust.v2_002415-RA	Caus	Caust.v2_002415
OG0007552	Caust.v2_008777-RA	Caus	Caust.v2_008777
OG0007552	Caust.v2_008778-RA	Caus	Caust.v2_008778
OG0007552	Caust.v2_010755-RA	Caus	Caust.v2_010755
OG0007552	Caust.v2_021848-RA	Caus	Caust.v2_021848
OG0007553	Caust.v2_003852-RA	Caus	Caust.v2_003852
OG0007554	Caust.v2_003442-RA	Caus	Caust.v2_003442
OG0007554	Caust.v2_003443-RA	Caus	Caust.v2_003443
OG0007554	Caust.v2_019250-RA	Caus	Caust.v2_019250
OG0007555	Caust.v2_014487-RA	Caus	Caust.v2_014487
OG0007555	Caust.v2_018433-RA	Caus	Caust.v2_018433
OG0007555	Caust.v2_018876-RA	Caus	Caust.v2_018876
OG0007555	Caust.v2_021965-RA	Caus	Caust.v2_021965
OG0007556	Caust.v2_005123-RA	Caus	Caust.v2_005123
OG0007556	Caust.v2_016857-RA	Caus	Caust.v2_016857
OG0007556	Caust.v2_020015-RA	Caus	Caust.v2_020015
OG0007556	Caust.v2_020016-RA	Caus	Caust.v2_020016
OG0007557	Caust.v2_009633-RA	Caus	Caust.v2_009633
OG0007558	Caust.v2_018863-RA	Caus	Caust.v2_018863
OG0007558	Caust.v2_018864-RA	Caus	Caust.v2_018864
OG0007558	Caust.v2_018962-RA	Caus	Caust.v2_018962
OG0007558	Caust.v2_018963-RA	Caus	Caust.v2_018963
OG0007559	Caust.v2_011125-RA	Caus	Caust.v2_011125
OG0007559	Caust.v2_012912-RA	Caus	Caust.v2_012912
OG0007560	Caust.v2_017808-RA	Caus	Caust.v2_017808
OG0007560	Caust.v2_019139-RA	Caus	Caust.v2_019139
OG0007560	Caust.v2_019500-RA	Caus	Caust.v2_019500
OG0007560	Caust.v2_020664-RA	Caus	Caust.v2_020664
OG0007561	Caust.v2_006102-RA	Caus	Caust.v2_006102
OG0007561	Caust.v2_020891-RA	Caus	Caust.v2_020891
OG0007562	Caust.v2_017198-RA	Caus	Caust.v2_017198
OG0007562	Caust.v2_017199-RA	Caus	Caust.v2_017199
OG0007562	Caust.v2_017201-RA	Caus	Caust.v2_017201
OG0007562	Caust.v2_018123-RA	Caus	Caust.v2_018123
OG0007563	Caust.v2_016321-RC	Caus	Caust.v2_016321
OG0007563	Caust.v2_017446-RC	Caus	Caust.v2_017446
OG0007563	Caust.v2_019635-RA	Caus	Caust.v2_019635
OG0007563	Caust.v2_020904-RA	Caus	Caust.v2_020904
OG0007564	Caust.v2_011631-RA	Caus	Caust.v2_011631
OG0007564	Caust.v2_011632-RA	Caus	Caust.v2_011632
OG0007564	Caust.v2_011642-RA	Caus	Caust.v2_011642
OG0007564	Caust.v2_011643-RA	Caus	Caust.v2_011643
OG0007565	Caust.v2_003299-RA	Caus	Caust.v2_003299
OG0007565	Caust.v2_014699-RA	Caus	Caust.v2_014699
OG0007565	Caust.v2_017416-RA	Caus	Caust.v2_017416
OG0007565	Caust.v2_020280-RA	Caus	Caust.v2_020280
OG0007566	Caust.v2_007505-RA	Caus	Caust.v2_007505
OG0007566	Caust.v2_007506-RA	Caus	Caust.v2_007506
OG0007566	Caust.v2_007507-RA	Caus	Caust.v2_007507
OG0007567	Caust.v2_008623-RA	Caus	Caust.v2_008623
OG0007567	Caust.v2_014106-RA	Caus	Caust.v2_014106
OG0007567	Caust.v2_019258-RA	Caus	Caust.v2_019258
OG0007568	Caust.v2_007361-RA	Caus	Caust.v2_007361
OG0007569	Caust.v2_013247-RA	Caus	Caust.v2_013247
OG0007569	Caust.v2_016194-RA	Caus	Caust.v2_016194
OG0007569	Caust.v2_019609-RA	Caus	Caust.v2_019609
OG0007569	Caust.v2_022172-RA	Caus	Caust.v2_022172
OG0007570	Caust.v2_002187-RA	Caus	Caust.v2_002187
OG0007571	Caust.v2_004831-RA	Caus	Caust.v2_004831
OG0007572	Caust.v2_005409-RA	Caus	Caust.v2_005409
OG0007573	Caust.v2_013305-RA	Caus	Caust.v2_013305
OG0007574	Caust.v2_013365-RA	Caus	Caust.v2_013365
OG0007574	Caust.v2_013366-RA	Caus	Caust.v2_013366
OG0007574	Caust.v2_013367-RA	Caus	Caust.v2_013367
OG0007574	Caust.v2_017342-RA	Caus	Caust.v2_017342
OG0007575	Caust.v2_004584-RA	Caus	Caust.v2_004584
OG0007575	Caust.v2_004585-RA	Caus	Caust.v2_004585
OG0007575	Caust.v2_004586-RA	Caus	Caust.v2_004586
OG0007575	Caust.v2_020427-RA	Caus	Caust.v2_020427
OG0007576	Caust.v2_004604-RA	Caus	Caust.v2_004604
OG0007577	Caust.v2_001087-RB	Caus	Caust.v2_001087
OG0007578	Caust.v2_006764-RA	Caus	Caust.v2_006764
OG0007866	Caust.v2_011873-RA	Caus	Caust.v2_011873
OG0007875	Caust.v2_004201-RA	Caus	Caust.v2_004201
OG0007901	Caust.v2_019741-RA	Caus	Caust.v2_019741
OG0007904	Caust.v2_007321-RA	Caus	Caust.v2_007321
OG0007912	Caust.v2_001458-RA	Caus	Caust.v2_001458
OG0007924	Caust.v2_001435-RA	Caus	Caust.v2_001435
OG0007929	Caust.v2_009438-RB	Caus	Caust.v2_009438
OG0007932	Caust.v2_016859-RA	Caus	Caust.v2_016859
OG0007946	Caust.v2_006032-RA	Caus	Caust.v2_006032
OG0007960	Caust.v2_000912-RB	Caus	Caust.v2_000912
OG0007966	Caust.v2_003192-RA	Caus	Caust.v2_003192
OG0007981	Caust.v2_001677-RB	Caus	Caust.v2_001677
OG0007982	Caust.v2_001678-RB	Caus	Caust.v2_001678
OG0007985	Caust.v2_001412-RA	Caus	Caust.v2_001412
OG0007994	Caust.v2_010695-RA	Caus	Caust.v2_010695
OG0008006	Caust.v2_007288-RA	Caus	Caust.v2_007288
OG0008037	Caust.v2_005535-RB	Caus	Caust.v2_005535
OG0008043	Caust.v2_010344-RA	Caus	Caust.v2_010344
OG0008046	Caust.v2_003921-RA	Caus	Caust.v2_003921
OG0008050	Caust.v2_008280-RA	Caus	Caust.v2_008280
OG0008066	Caust.v2_011833-RA	Caus	Caust.v2_011833
OG0008084	Caust.v2_011575-RH	Caus	Caust.v2_011575
OG0008112	Caust.v2_015326-RA	Caus	Caust.v2_015326
OG0008115	Caust.v2_003912-RA	Caus	Caust.v2_003912
OG0008155	Caust.v2_014918-RC	Caus	Caust.v2_014918
OG0008175	Caust.v2_017094-RA	Caus	Caust.v2_017094
OG0008176	Caust.v2_008957-RA	Caus	Caust.v2_008957
OG0008193	Caust.v2_011630-RA	Caus	Caust.v2_011630
OG0008199	Caust.v2_018432-RA	Caus	Caust.v2_018432
OG0008215	Caust.v2_016002-RA	Caus	Caust.v2_016002
OG0008242	Caust.v2_005809-RA	Caus	Caust.v2_005809
OG0008248	Caust.v2_013692-RA	Caus	Caust.v2_013692
OG0008267	Caust.v2_020251-RA	Caus	Caust.v2_020251
OG0008310	Caust.v2_016375-RA	Caus	Caust.v2_016375
OG0008311	Caust.v2_005794-RA	Caus	Caust.v2_005794
OG0008320	Caust.v2_009095-RA	Caus	Caust.v2_009095
OG0008341	Caust.v2_010685-RA	Caus	Caust.v2_010685
OG0008342	Caust.v2_000041-RA	Caus	Caust.v2_000041
OG0008344	Caust.v2_010743-RA	Caus	Caust.v2_010743
OG0008345	Caust.v2_002723-RB	Caus	Caust.v2_002723
OG0008346	Caust.v2_003703-RC	Caus	Caust.v2_003703
OG0008358	Caust.v2_006934-RA	Caus	Caust.v2_006934
OG0008377	Caust.v2_014237-RA	Caus	Caust.v2_014237
OG0008391	Caust.v2_003593-RA	Caus	Caust.v2_003593
OG0008393	Caust.v2_008748-RA	Caus	Caust.v2_008748
OG0008398	Caust.v2_004229-RA	Caus	Caust.v2_004229
